lat0 37.792480, lon0 -122.397450
posX,posY,posZ,halfSizeX,halfSizeY,halfSizeZ
-1.302389000000000010e+02,4.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
-7.023886000000000251e+01,4.076845999999999748e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-2.023885999999999896e+01,4.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-1.023886000000000074e+01,4.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
7.976113999999999749e+01,4.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
8.976113999999999749e+01,4.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
9.976113999999999749e+01,4.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
1.097610999999999990e+02,4.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
1.197610999999999990e+02,4.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
1.297610999999999990e+02,4.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
1.797610999999999990e+02,4.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
1.897610999999999990e+02,4.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
1.997610999999999990e+02,4.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.097610999999999990e+02,4.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.197610999999999990e+02,4.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.397610999999999990e+02,4.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.497610999999999990e+02,4.076845999999999748e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
2.597610999999999990e+02,4.076845999999999748e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
2.697610999999999990e+02,4.076845999999999748e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
-2.902389000000000010e+02,5.076845999999999748e+01,9.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,9.150000000000000000e+01
-2.802389000000000010e+02,5.076845999999999748e+01,9.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,9.150000000000000000e+01
-2.202389000000000010e+02,5.076847000000000065e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.002389000000000010e+02,5.076847000000000065e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-1.902389000000000010e+02,5.076847000000000065e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-1.802389000000000010e+02,5.076847000000000065e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-1.702389000000000010e+02,5.076845999999999748e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-1.602389000000000010e+02,5.076845999999999748e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-1.302389000000000010e+02,5.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
-3.023885999999999896e+01,5.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.023885999999999896e+01,5.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-1.023886000000000074e+01,5.076845000000000141e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.388763000000000136e-01,5.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
8.976113999999999749e+01,5.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
9.976113999999999749e+01,5.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
1.097610999999999990e+02,5.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
1.197610999999999990e+02,5.076845999999999748e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
1.297610999999999990e+02,5.076847000000000065e+01,7.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01
1.797610999999999990e+02,5.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.197610999999999990e+02,5.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.397610999999999990e+02,5.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.497610999999999990e+02,5.076845999999999748e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
2.597610999999999990e+02,5.076845999999999748e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
2.697610999999999990e+02,5.076845999999999748e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
2.797610999999999990e+02,5.076845999999999748e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
-2.302389000000000010e+02,6.076845999999999748e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.202389000000000010e+02,6.076845999999999748e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.102389000000000010e+02,6.076847000000000065e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-1.902389000000000010e+02,6.076845999999999748e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-1.802389000000000010e+02,6.076847000000000065e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-1.702389000000000010e+02,6.076845999999999748e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-4.023883000000000010e+01,6.076845000000000141e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-3.023888000000000176e+01,6.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.023885999999999896e+01,6.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-1.023886000000000074e+01,6.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.388610999999999929e-01,6.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
9.761139000000000010e+00,6.076845999999999748e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
1.797610999999999990e+02,6.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
1.897610999999999990e+02,6.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
1.997610999999999990e+02,6.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.097610999999999990e+02,6.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.197610999999999990e+02,6.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.297610999999999990e+02,6.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.397610999999999990e+02,6.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.497610999999999990e+02,6.076845999999999748e+01,5.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.500000000000000000e+00
2.597610999999999990e+02,6.076845999999999748e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.697610999999999990e+02,6.076845999999999748e+01,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
2.797610999999999990e+02,6.076845999999999748e+01,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
-2.402389000000000010e+02,7.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.302389000000000010e+02,7.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.202389000000000010e+02,7.076846999999999355e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.102389000000000010e+02,7.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.002389000000000010e+02,7.076846999999999355e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-1.802389000000000010e+02,7.076846999999999355e+01,7.450000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.450000000000000000e+01
-1.602389000000000010e+02,7.076846000000000458e+01,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-5.023886000000000251e+01,7.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-4.023886000000000251e+01,7.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-3.023888000000000176e+01,7.076846999999999355e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.023885999999999896e+01,7.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-1.023886000000000074e+01,7.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
9.761139000000000010e+00,7.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
1.976114000000000104e+01,7.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
2.976114000000000104e+01,7.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
1.197610999999999990e+02,7.076846999999999355e+01,7.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e+00
1.297610999999999990e+02,7.076846000000000458e+01,7.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e+00
1.397610999999999990e+02,7.076846999999999355e+01,7.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e+00
1.797610999999999990e+02,7.076846000000000458e+01,1.550000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.550000000000000000e+01
1.897610999999999990e+02,7.076846000000000458e+01,1.550000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.550000000000000000e+01
2.097610999999999990e+02,7.076846999999999355e+01,7.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
2.197610999999999990e+02,7.076846999999999355e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.297610999999999990e+02,7.076846000000000458e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.397610999999999990e+02,7.076846000000000458e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.497610999999999990e+02,7.076846000000000458e+01,5.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.500000000000000000e+00
2.597610999999999990e+02,7.076846000000000458e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.697610999999999990e+02,7.076846000000000458e+01,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
2.797610999999999990e+02,7.076846000000000458e+01,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
-2.502389000000000010e+02,8.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.402389000000000010e+02,8.076846999999999355e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.302389000000000010e+02,8.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.202389000000000010e+02,8.076846999999999355e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.102389000000000010e+02,8.076846999999999355e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.002389000000000010e+02,8.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-1.902389000000000010e+02,8.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-1.702389000000000010e+02,8.076846000000000458e+01,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.602389000000000010e+02,8.076846000000000458e+01,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.502389000000000010e+02,8.076846000000000458e+01,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-6.023886999999999858e+01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-5.023886000000000251e+01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-4.023884999999999934e+01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-3.023885999999999896e+01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.023885999999999896e+01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-1.023886000000000074e+01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.388610999999999929e-01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
1.976114000000000104e+01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
2.976114000000000104e+01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
3.976113999999999749e+01,8.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
1.197610999999999990e+02,8.076846000000000458e+01,7.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e+00
1.297610999999999990e+02,8.076846000000000458e+01,7.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e+00
1.397610999999999990e+02,8.076846000000000458e+01,7.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e+00
1.797610999999999990e+02,8.076846000000000458e+01,1.550000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.550000000000000000e+01
1.897610999999999990e+02,8.076846000000000458e+01,1.550000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.550000000000000000e+01
1.997610999999999990e+02,8.076846000000000458e+01,1.550000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.550000000000000000e+01
2.097610999999999990e+02,8.076846000000000458e+01,7.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
2.197610999999999990e+02,8.076846000000000458e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.297610999999999990e+02,8.076846000000000458e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.397610999999999990e+02,8.076846000000000458e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.497610999999999990e+02,8.076846000000000458e+01,1.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00
2.597610999999999990e+02,8.076846000000000458e+01,5.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.500000000000000000e+00
-2.502389000000000010e+02,9.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.402389000000000010e+02,9.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.302389000000000010e+02,9.076846999999999355e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.202389000000000010e+02,9.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.102389000000000010e+02,9.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.002389000000000010e+02,9.076846000000000458e+01,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-1.802389000000000010e+02,9.076846000000000458e+01,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.702389000000000010e+02,9.076846000000000458e+01,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.602389000000000010e+02,9.076846000000000458e+01,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.502389000000000010e+02,9.076846000000000458e+01,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.402389000000000010e+02,9.076846000000000458e+01,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-7.023886000000000251e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-6.023886000000000251e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-5.023886999999999858e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-4.023886000000000251e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-3.023885999999999896e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.023885999999999896e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-1.023886000000000074e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
1.976114000000000104e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
2.976115000000000066e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
3.976113999999999749e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
4.976113999999999749e+01,9.076846000000000458e+01,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
1.197610999999999990e+02,9.076846000000000458e+01,7.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e+00
1.297610999999999990e+02,9.076846000000000458e+01,7.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e+00
1.397610999999999990e+02,9.076846000000000458e+01,7.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,7.500000000000000000e+00
1.797610999999999990e+02,9.076846000000000458e+01,1.550000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.550000000000000000e+01
1.897610999999999990e+02,9.076846000000000458e+01,1.550000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.550000000000000000e+01
1.997610999999999990e+02,9.076846000000000458e+01,1.550000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.550000000000000000e+01
-2.402389000000000010e+02,1.007685000000000031e+02,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.302389000000000010e+02,1.007685000000000031e+02,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.202389000000000010e+02,1.007685000000000031e+02,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.102389000000000010e+02,1.007685000000000031e+02,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-1.902389000000000010e+02,1.007685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.802389000000000010e+02,1.007685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.702389000000000010e+02,1.007685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.602389000000000010e+02,1.007685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.502389000000000010e+02,1.007685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.402389000000000010e+02,1.007685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.302389000000000010e+02,1.007685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-8.023887000000000569e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-7.023886000000000251e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-6.023886000000000251e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-5.023886000000000251e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-4.023886000000000251e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-3.023885999999999896e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.023885999999999896e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
2.976114000000000104e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
3.976113999999999749e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
4.976113999999999749e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
5.976113000000000142e+01,1.007685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-2.802389000000000010e+02,1.107685000000000031e+02,9.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,9.850000000000000000e+01
-2.302389000000000010e+02,1.107685000000000031e+02,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.202389000000000010e+02,1.107685000000000031e+02,5.850000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.850000000000000000e+01
-2.002389000000000010e+02,1.107685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.902389000000000010e+02,1.107685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.802389000000000010e+02,1.107685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.702389000000000010e+02,1.107685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.602389000000000010e+02,1.107685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.502389000000000010e+02,1.107685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-1.402389000000000010e+02,1.107685000000000031e+02,5.250000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,5.250000000000000000e+01
-8.023886000000000251e+01,1.107685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-7.023886000000000251e+01,1.107685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-6.023886000000000251e+01,1.107685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-5.023886000000000251e+01,1.107685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
-4.023886000000000251e+01,1.107685000000000031e+02,4.150000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.150000000000000000e+01
